scenario_id,object_id,n_valid_steps,pose_minADE,npose_minADE,ade_delta,ade_delta_pct,pose_minFDE,npose_minFDE,fde_delta,fde_delta_pct
4f249a7ecc2f7ecf,699,80,0.68405265,1.441056,0.75700337,52.531155,1.3635947,3.5834432,2.2198486,61.947365
db1b9059a07e90f9,4667,80,0.7809518,1.536878,0.7559262,49.18583,2.7230768,4.649333,1.9262562,41.43081
d8a38944573584a1,5694,80,0.39126402,1.147146,0.75588197,65.892395,1.2717544,3.0747511,1.8029968,58.638786
1d32f918882e1228,2427,63,1.2685646,2.0241816,0.755617,37.329506,2.764214,4.2022824,1.4380684,34.221127
6282cf3de563c79a,5268,70,0.16066085,0.91533685,0.754676,82.4479,0.36287126,2.0390296,1.6761583,82.20373
93ca41642542ffa8,1512,67,0.34383786,1.0962536,0.7524158,68.63519,0.86936224,2.479285,1.6099228,64.93496
e508e8ac65f47948,2601,30,0.28905883,1.041424,0.75236523,72.24389,0.49881342,2.373822,1.8750086,78.98691
8e3739112f0f5f25,3876,80,0.12950443,0.878708,0.74920356,85.26195,0.15756436,2.062564,1.9049995,92.360756
88596ca0970eb369,3263,80,0.17789814,0.9267374,0.74883926,80.803825,0.310172,1.8845835,1.5744115,83.54162
5901d69f4a70538e,4088,80,1.271458,2.0196643,0.74820626,37.04607,2.845091,5.035742,2.1906507,43.502045
f65d1911234812de,2285,80,0.8131585,1.5612439,0.7480854,47.915985,2.8880887,2.891054,0.0029652119,0.10256509
94975955428fd57e,839,74,0.7025905,1.4490745,0.746484,51.514538,1.5944855,3.1104205,1.515935,48.7373
28032b338efb6bf9,5128,80,4.817968,5.564299,0.7463312,13.412852,8.798674,10.084727,1.2860537,12.752488
a7aa2f08aa337996,1325,80,0.4032666,1.14889,0.7456234,64.89946,0.89551526,2.4089344,1.5134192,62.825256
438cd1832f0c647a,438,75,0.42393076,1.1693673,0.74543655,63.746994,0.8628967,2.8780484,2.0151517,70.01799
3f6d18ea7f96ba97,5349,80,0.61514914,1.3600018,0.74485266,54.7685,1.4610889,3.1650257,1.7039368,53.83643
245f40e87480ba50,5898,80,1.6756265,2.419142,0.7435155,30.734676,2.9564114,4.6865015,1.7300901,36.916454
59b8519b1a0edf7a,987,80,0.7118038,1.4553066,0.74350286,51.089085,1.4108845,3.080175,1.6692904,54.194664
2d342fd9ee017d02,826,80,0.9360431,1.6793789,0.7433358,44.262543,2.2779179,3.9740722,1.6961544,42.68051
de49bd13b41e3144,1443,80,2.427722,3.1707416,0.7430196,23.43362,5.3326793,6.9380126,1.6053333,23.13823
b4ed35b340517a5c,2774,70,0.70949566,1.4509951,0.7414994,51.10282,1.6419232,3.2895668,1.6476436,50.086945
72597d738f25d12a,3286,80,0.96543443,1.7038739,0.73843944,43.338856,2.3123162,3.809109,1.4967928,39.29509
3d055e0641eafeb3,2451,80,0.15055819,0.8873469,0.73678875,83.032776,0.174963,1.9227622,1.7477992,90.90044
1e0467f46d81522d,2779,80,0.26775253,1.0031189,0.73536634,73.308,0.86186826,1.8109548,0.94908655,52.408073
c0bbc103a37b5a96,477,80,1.8315738,2.5631325,0.7315587,28.541586,4.0376744,6.337176,2.2995014,36.2859
d2e9cf2a9c866ccc,3741,39,0.35640505,1.0879132,0.73150814,67.23957,0.5299254,1.4774612,0.9475358,64.132706
b1041ea7dbedd3a8,3341,80,2.634127,3.3648918,0.73076487,21.717337,5.4029546,6.7472253,1.3442707,19.923311
7a35cc877fb52cdc,1902,80,0.8389269,1.5679692,0.7290423,46.495956,1.7619244,3.5414112,1.7794868,50.247955
77b619bb085de049,4784,80,1.1663287,1.8941233,0.72779465,38.42383,2.464692,4.392086,1.9273939,43.883335
b0a9a3f3457b4d84,5016,80,0.90187675,1.6290224,0.7271456,44.636932,1.9928678,3.6774924,1.6846246,45.80906
fccd9a25a2a57a73,1210,76,0.8460325,1.5726862,0.7266537,46.20462,1.7037616,3.5564706,1.852709,52.094036
d94818cadd43f404,1948,80,1.007762,1.7308811,0.72311914,41.777515,1.9641877,5.028954,3.0647664,60.942425
63f56afdc108180a,3845,67,0.5705576,1.2931619,0.7226043,55.878872,1.2660384,3.2969606,2.0309222,61.599834
8a89468ec8e3ff7c,5097,80,1.0768205,1.7985379,0.72171736,40.128006,2.389107,4.005037,1.6159298,40.34744
e2b10fd050d114c0,2090,80,0.72924805,1.450954,0.7217059,49.740097,1.4652684,3.3890557,1.9237874,56.764706
52eb29b97584b17c,257,80,0.41330463,1.1347967,0.7214921,63.578976,1.3238955,2.804798,1.4809024,52.798904
bc55572ee22ecdd9,1616,80,1.3239226,2.0453548,0.7214322,35.271736,2.7185345,4.3453555,1.626821,37.438156
796ed0eaa68db7ac,3375,80,0.7816602,1.5026611,0.7210009,47.981606,2.2682068,3.777559,1.5093522,39.955753
ea727717276fe62d,269,80,0.43368846,1.1545389,0.7208504,62.43622,0.84281975,2.507464,1.6646442,66.387566
1544349f1c340ef4,2395,80,0.6544339,1.3729731,0.7185392,52.33454,1.945583,3.1718125,1.2262295,38.660217
b35b8f0d86b962b1,3206,80,0.99777424,1.714628,0.71685374,41.80812,2.456272,4.0186477,1.5623758,38.878147
32fd91438db25a5b,3274,80,1.4731202,2.1886642,0.715544,32.693184,4.184778,4.7796645,0.5948863,12.446194
134b5aa792a456ec,1625,80,0.23005612,0.9455682,0.7155121,75.67007,0.777635,2.0222952,1.2446603,61.54691
78f3f4ad43b98bd6,2482,80,4.754429,5.4696403,0.7152114,13.076022,10.846583,11.927136,1.080553,9.059618
d3b3dd302c7ff7bc,2013,80,0.2816543,0.9966728,0.7150185,71.74055,0.06220321,1.9516922,1.889489,96.81286
f13dfef48c14efb,417,80,1.6786935,2.3927107,0.71401715,29.841349,3.1582305,4.70153,1.5432994,32.825474
4fb217ef6e1e4298,1572,80,0.446428,1.1587533,0.7123253,61.473423,1.8318264,0.65870297,-1.1731235,-178.09598
ff26bbb4147ed356,5378,80,0.59440494,1.3065779,0.712173,54.506737,1.6582621,3.2258897,1.5676275,48.5952
ad80ce75d047e876,3533,80,0.4263459,1.1374764,0.7111305,62.518265,0.9818022,2.4967277,1.5149255,60.676437
a9ec6b4f003695e9,1107,80,0.75753707,1.4667928,0.70925575,48.354187,1.6636593,3.2280333,1.564374,48.46214
332e3eb8d7bebc54,14,80,1.5966576,2.3056588,0.7090012,30.75048,3.2517796,4.9459667,1.6941872,34.253914
6fbea3f6582a9513,772,80,0.5023483,1.2112132,0.7088649,58.5252,0.93699884,2.7437289,1.80673,65.849434
3238a8bc8cfcb261,3628,80,0.29254523,1.0013912,0.708846,70.786125,1.5706562,2.151165,0.5805088,26.985788
7f0c1d750a27fa4f,1561,78,0.9648731,1.6736374,0.7087643,42.34874,2.283375,4.075103,1.7917278,43.96767
aee8d5949bef3e4c,986,80,0.26051268,0.96835357,0.7078409,73.09736,0.69019485,2.379447,1.6892521,70.99348
d0118520c5120e14,3045,78,1.4948963,2.2020712,0.7071749,32.11408,2.9245331,4.8821087,1.9575756,40.096928
de24613088e88d,2007,71,0.36060044,1.0653907,0.70479023,66.15321,0.86981153,2.447495,1.5776834,64.46115
9a473cd298ed4989,744,80,1.2059611,1.9085344,0.7025733,36.81219,2.8493505,4.3569255,1.507575,34.601807
74c51fe0c507b973,3112,31,1.0845817,1.7863433,0.7017616,39.28481,2.1124568,3.4702408,1.357784,39.126507
daa89939e4175b4f,2935,80,0.980677,1.6816524,0.7009754,41.683727,2.3303695,3.7852926,1.4549232,38.436214
3c92d07632be05c0,503,80,1.6197946,2.3203833,0.7005887,30.1928,3.6252372,5.2646217,1.6393845,31.139645
dbc138d6ee9d07b6,6029,80,0.6049845,1.3021895,0.69720495,53.540974,1.9596477,4.095737,2.1360893,52.15397
324f154fd3442a0a,1837,80,1.3865837,2.0835595,0.6969758,33.45121,3.2807508,4.7895885,1.5088377,31.502449
2fd6b2808abac9cd,2615,80,1.3347756,2.0315168,0.6967412,34.2966,2.7150316,4.320014,1.6049824,37.15225
499a2e3d60f875e9,3402,71,0.5966708,1.293276,0.69660515,53.863613,1.1450744,2.7928693,1.647795,59.000076
f34f0f3757eb23ea,4140,80,0.9801566,1.676157,0.6960004,41.523582,2.2792964,3.9538236,1.6745272,42.352097
c7016299c1bf27bf,2608,80,0.8455232,1.5414143,0.6958911,45.14627,2.220326,3.2964382,1.0761123,32.6447
82be8dec1f7e549a,4165,75,1.8811059,2.5760436,0.6949377,26.97694,3.7920504,5.401648,1.6095977,29.79827
b812dd827342439e,792,80,0.5952407,1.2897989,0.69455814,53.850113,1.6094798,3.1802647,1.5707849,49.391644
ee561006a53e2418,3178,80,1.7427889,2.4365814,0.69379246,28.474012,3.6528704,5.1499953,1.4971249,29.070414
9fd2c96132b5bbaa,1687,72,0.8607814,1.5524027,0.69162136,44.55167,2.1019187,3.721471,1.6195524,43.519146
5669b1652372b867,2409,80,1.2676888,1.9588467,0.69115794,35.283924,2.848869,4.402978,1.5541089,35.29677
ed48375facbe24d,3806,78,0.55022913,1.2392771,0.689048,55.6008,1.4247422,2.9949694,1.5702271,52.428825
76ef1efb0d6c5c2,386,80,0.83823365,1.5258946,0.687661,45.066086,1.964725,3.277123,1.312398,40.04726
d53b026b24fa32ed,1540,80,0.759915,1.4474671,0.6875521,47.50036,1.7803426,3.3708525,1.5905099,47.1842
967a64370561d42f,289,80,2.8234713,3.5103288,0.68685746,19.566757,5.6360407,6.68061,1.0445695,15.635839
e6787a5ed22b4c65,4054,80,1.5578887,2.243518,0.68562937,30.560455,3.1619601,4.725086,1.5631261,33.08143
b2e1f5719ba16629,2650,80,0.9960209,1.6816185,0.68559754,40.770103,2.1984248,3.6607256,1.4623008,39.945652
aed3c2868f9bed4f,7119,80,0.69029385,1.3756695,0.68537563,49.821243,1.9263765,3.437206,1.5108296,43.955166
14f685c30aba4899,601,73,0.64248383,1.3273758,0.68489194,51.59744,1.3958377,3.142183,1.7463454,55.577457
dfeca78d5de8ba6e,1972,79,0.43184102,1.1161286,0.68428755,61.30903,0.9871918,2.42656,1.4393681,59.31723
f0751dda03db34c7,144,64,0.22281487,0.90691,0.68409514,75.43143,0.43461478,1.7258437,1.2912289,74.81726
95ad2be2ca11dbab,5438,80,1.020502,1.70394,0.68343806,40.10928,2.9384212,4.7609086,1.8224874,38.280243
fa1500d872bb868a,2947,56,0.11108345,0.79236853,0.6812851,85.980835,0.30500838,1.7611839,1.4561754,82.681625
8a9ab8318f811d79,2352,62,0.13138361,0.8117486,0.680365,83.81474,0.37911415,1.8790249,1.4999107,79.82389
9f2f72a3109a6868,1692,80,0.7220512,1.4022653,0.6802141,48.508232,1.9531672,3.5746853,1.6215181,45.361145
dc4968d2d777de4,3280,80,0.51825225,1.1957603,0.677508,56.659187,1.6058718,2.9824147,1.3765429,46.155315
c0b4f7fe61498a93,1763,80,1.103512,1.7806187,0.6771066,38.02648,2.4207358,3.9145403,1.4938045,38.160404
df17af0a9c7a2da5,2492,80,1.2378962,1.9149185,0.67702234,35.355152,2.9827957,4.4885454,1.5057497,33.546494
aa6fe79739b127c4,192,76,0.71040696,1.3868787,0.67647177,48.77656,1.4035429,3.6668396,2.2632966,61.72336
e7c4811cd6f06924,615,80,0.59458387,1.2702497,0.67566586,53.191578,1.3150789,2.930547,1.6154681,55.12514
fe51445d725b8b8b,4210,80,0.76023835,1.4357706,0.6755323,47.050156,2.1784708,3.4514194,1.2729485,36.881886
f8820605af7addb4,4250,80,0.61452234,1.2895219,0.6749996,52.344948,1.5979812,3.105879,1.5078979,48.549793
d926857df4a15b0d,4670,80,1.7795563,2.4542,0.67464375,27.489355,2.803602,3.8925638,1.0889618,27.975441
b668c89e3a585ccb,3643,77,0.72688574,1.4014401,0.6745544,48.132942,1.363174,2.9533272,1.5901532,53.84277
e9b8893b86477fa6,1488,78,0.67768085,1.350375,0.6726942,49.81536,1.4561793,2.7232947,1.2671155,46.52877
4b51fe5bc8e7d813,1924,80,0.5874144,1.2597973,0.67238295,53.37231,1.1976062,2.7874794,1.5898732,57.036232
208c708a8f454038,1975,66,0.49933606,1.1712811,0.67194504,57.368385,1.0560546,2.454547,1.3984923,56.97558
4026bce6ccb648ad,1116,80,1.1543452,1.8260295,0.6716844,36.783875,3.1011698,4.4866343,1.3854644,30.879816
ce91156892f8aafd,829,79,0.33699593,1.0085142,0.6715182,66.5849,0.44421184,2.4939103,2.0496984,82.18813
61ec51d63397f03e,2512,80,1.5789766,2.2503238,0.67134714,29.833359,3.3832672,4.8713074,1.4880402,30.54704
3d76f6d70fa5327a,4032,80,0.7043726,1.3749999,0.6706273,48.7729,1.4100763,2.8866267,1.4765505,51.15142
e8a92c517b5cd5a5,944,80,0.76138395,1.431649,0.670265,46.81769,2.4709883,3.4946547,1.0236664,29.292349
632b92333469ea05,3918,78,1.2239538,1.8938149,0.6698611,35.37099,2.560306,4.048819,1.488513,36.764126
e15a386c73f00084,2931,80,1.0404869,1.7097216,0.66923463,39.142902,2.5236626,4.0841103,1.5604477,38.207775
1dcd33a8a397858d,2573,80,1.3685639,2.0377083,0.6691444,32.838085,2.9621513,4.305728,1.3435767,31.204403
49d0497e109051a8,2085,80,0.67092246,1.339669,0.66874653,49.91879,1.291912,3.0775354,1.7856234,58.021217
ba6842e0caabbc13,2263,78,1.7897483,2.4575303,0.66778195,27.172888,3.8840919,5.4270077,1.5429158,28.430323
c2f8ee14d291b993,1644,76,0.6484332,1.3153253,0.66689205,50.701683,1.3171406,3.5352223,2.2180817,62.74235
76408c03eac7b09e,2429,80,1.1965308,1.8573946,0.66086376,35.58015,2.4949162,3.9456325,1.4507163,36.767647
140117c81b4ef9fb,3052,80,0.38464525,1.044005,0.6593598,63.156765,1.3646538,2.1867187,0.8220649,37.593536
597a57843eea2d24,4603,59,0.66160977,1.3206409,0.65903115,49.902374,1.2377274,2.6530118,1.4152844,53.34633
4bbc020617e73a68,3492,80,4.282927,4.941377,0.6584501,13.325235,6.617913,7.9869785,1.3690658,17.141224
c2a292b66c9076d6,1590,77,0.37320963,1.030514,0.6573044,63.784134,1.3582965,2.190471,0.8321744,37.99066
6a035d6210e0387d,4006,65,0.77483666,1.431848,0.6570114,45.885555,1.8802582,3.409339,1.5290807,44.84977
19fa2406723b9a6f,5109,80,0.90765065,1.562178,0.65452737,41.898384,2.2679996,3.6840847,1.416085,38.437904
fb56f02e5cb0d557,4319,80,5.326858,5.9807806,0.65392256,10.933732,13.172221,14.084454,0.9122324,6.476875
a65acd56a50ef60d,191,80,0.3752125,1.0288415,0.653629,63.530582,1.0738279,2.2153568,1.141529,51.527996
86d36ab990c52bc5,626,70,0.3808643,1.0340266,0.65316236,63.16688,0.33253926,1.9038813,1.571342,82.53361
38b0d8d15ced1e47,680,32,0.36209047,1.0138398,0.6517494,64.28524,0.4635065,2.1466374,1.683131,78.40779
957f5e1c163b2b36,387,80,1.399878,2.0511863,0.6513083,31.752762,2.1706789,3.0873861,0.9167073,29.692019
cb481a607e0df310,3462,80,0.49806514,1.1486558,0.65059066,56.63931,0.5048477,2.2549973,1.7501495,77.612045
e61e6782843325b8,2509,80,1.1021192,1.7523477,0.6502285,37.106136,2.5451322,4.458941,1.9138088,42.920704
f9c8a7c426af2b43,2571,80,0.31092486,0.96074426,0.6498194,67.63708,0.37712643,2.2186477,1.8415213,83.00197
9360429f4cceaa84,158,80,1.360373,2.0096931,0.6493201,32.309418,2.912059,3.0400538,0.12799478,4.21028
c7a6e93097b37d87,6010,32,0.3826012,1.0318264,0.6492252,62.920006,0.82076883,2.6751497,1.8543808,69.31877
ed744d08da9b82cf,3198,60,0.8701153,1.5172353,0.64712,42.651264,2.491571,3.2284591,0.7368882,22.824764
3f1599e8fa742bad,3785,80,0.6294743,1.2763959,0.64692163,50.683464,1.9248333,3.1310813,1.206248,38.524967
a02b2cbee37c2068,2940,80,1.3101642,1.9558805,0.6457163,33.0141,2.825758,4.512933,1.6871748,37.38533
31437726c416d5cd,4582,56,1.525848,2.1714327,0.6455847,29.730818,4.114372,4.70996,0.5955882,12.645292
db1ad5f4e3481c58,2723,80,1.4837568,2.1286113,0.64485455,30.294613,2.8058767,4.3943877,1.588511,36.148632
a4214bdad39ceb5c,1822,80,0.26572698,0.90936184,0.64363486,70.77874,0.6017712,1.738195,1.1364238,65.37954
a1b2baa3ab2b3680,20,76,2.602804,3.2432442,0.6404402,19.7469,2.1590474,3.814223,1.6551757,43.394833
a5dbd7f2ffcb1514,1351,80,0.37223303,1.0106068,0.63837373,63.16737,0.6429789,2.597119,1.9541402,75.24261
20e4b00675efdab6,7669,80,2.09169,2.7298791,0.6381891,23.377924,4.4593663,5.782609,1.3232427,22.883142
762af5938f81804c,1615,80,5.324033,5.961968,0.63793516,10.700077,12.745472,13.609709,0.86423683,6.350149
e53f407fc4532e2d,3846,80,1.0574065,1.694734,0.63732743,37.606342,2.509373,4.0231385,1.5137656,37.626484
2ae936b8e71dc6d3,1607,63,0.25566447,0.8929174,0.6372529,71.367516,0.51838964,2.1372278,1.6188381,75.74476
6cb0d80df177d8d8,3890,80,0.6660104,1.3031106,0.6371002,48.890724,1.5499841,3.438097,1.8881129,54.91738
81040f926eadaf9d,1202,71,2.011865,2.6485922,0.63672733,24.040218,4.2871857,5.7485948,1.4614091,25.422022
434614382f3388d2,2534,78,1.4324605,2.0689735,0.636513,30.764675,3.1802256,5.0478787,1.8676531,36.99877
a968bf5c1f13a83e,1399,80,0.57645094,1.2113975,0.6349466,52.414387,2.1345088,2.8967953,0.7622864,26.31482
9a7b0a5f6fd83e13,5589,80,0.89009064,1.5239376,0.63384694,41.592712,2.3713007,4.041203,1.6699023,41.32191
342a810b4ffaafcc,1059,57,1.7066314,2.3377097,0.63107824,26.995579,3.2950974,4.8680477,1.5729504,32.31173
a4feb413b3abc056,5495,67,0.35660723,0.9863968,0.6297896,63.84749,0.64347553,1.9585477,1.3150722,67.14527
2b127b5e3140e44,263,80,0.14132358,0.76977366,0.6284501,81.64089,0.10903525,1.6968561,1.5878209,93.57428
58680a14d2134686,2438,79,2.2941942,2.9212115,0.62701726,21.464289,7.789868,9.18301,1.3931422,15.170866
9d3935b1dc8c9008,3425,80,0.2594396,0.8838726,0.62443304,70.6474,0.48426375,2.3739839,1.8897201,79.60122
a07f81f679b534d7,119,74,3.4103749,4.0341544,0.62377954,15.462461,7.0261583,8.351079,1.3249207,15.865263
8de73d22ffcd354,1733,62,0.20588821,0.828767,0.6228788,75.15729,0.30539456,1.7824993,1.4771048,82.867065
a89a0828a0f202a,6314,80,0.36818618,0.98774195,0.6195558,62.72446,0.73608345,2.1310909,1.3950074,65.45978
feda64fd6ff90708,1914,47,0.22311756,0.8425211,0.6194035,73.51787,0.47270146,1.9066855,1.433984,75.20821
5c21ca073d3296db,999,71,0.9759903,1.5942205,0.6182302,38.77947,2.7171845,3.771097,1.0539124,27.947104
f1cfedcab4e953b6,916,80,1.796479,2.413135,0.61665606,25.554148,3.5007942,5.3517857,1.8509915,34.586426
6e869df1276bb280,450,56,0.5193771,1.1353368,0.61595964,54.253475,1.0711769,2.3374197,1.2662429,54.172676
923556a97f31d98c,1987,80,1.7353687,2.3504403,0.61507154,26.168356,4.7874317,5.7684746,0.98104286,17.006973
25e67f0f602310fd,2640,80,0.20643,0.82126915,0.61483914,74.86451,0.46896827,1.6338758,1.1649076,71.297195
66d9a1926d24c8db,3828,80,0.784324,1.3982488,0.6139248,43.906693,1.0416043,2.6104863,1.568882,60.099228
32cc201811e96b85,2593,80,0.7807777,1.3946985,0.6139208,44.018173,1.7873819,3.3713064,1.5839245,46.982513
e52a69e47c0f48aa,5551,80,0.25923753,0.87220716,0.61296964,70.27799,0.29214528,1.3347414,1.0425961,78.11222
76dc6d8c928f7a44,5116,76,1.8245908,2.436146,0.6115552,25.10339,3.691611,5.089271,1.39766,27.462873
337eb16e6b39d153,823,80,6.0064373,6.6162844,0.60984707,9.217365,13.925771,15.045658,1.1198874,7.4432597
4efe20237eb3c89c,4958,68,0.8634674,1.4723581,0.6088907,41.354797,1.8104457,3.3465421,1.5360965,45.901005
a91c0cbdef60313b,448,66,0.48218364,1.0906544,0.60847074,55.789513,1.1438143,2.5316277,1.3878133,54.81901
6da3aa69e4b103d5,3743,80,0.82800424,1.4362357,0.6082314,42.349,2.0994616,3.3975723,1.2981107,38.20701
35c8a19c95715c0f,1528,64,0.29637688,0.9045878,0.6082109,67.23625,0.59220463,1.9166235,1.3244188,69.10167
b6568c8a6931c39c,21,20,0.7302212,1.3362583,0.6060371,45.353287,1.5820448,2.9985552,1.4165103,47.23976
b59418d237718d06,4655,80,1.5898397,2.1949575,0.6051178,27.568542,3.6510549,4.7502084,1.0991535,23.13906
d51ff7175a20e03b,3522,80,0.80153304,1.4060024,0.60446936,42.992058,1.7400519,2.97406,1.2340082,41.492374
f9ac1d83453cadaa,3086,80,0.6284939,1.232244,0.6037501,48.995987,2.2986565,1.5866352,-0.71202123,-44.876175
a784e317a12e9f60,5420,80,0.3496261,0.9509355,0.6013094,63.23346,0.5791337,2.0815716,1.5024378,72.178055
cbbedd6cbb4b72b9,92,80,1.0144327,1.6138214,0.5993887,37.140957,2.0696635,3.855346,1.7856824,46.317047
5fbb1b57283cf865,142,80,0.39980477,0.99747705,0.5976723,59.918396,0.6808963,1.7140368,1.0331405,60.27528
69e4a57e9c973809,2452,80,0.94087297,1.5377269,0.5968539,38.814037,1.8905133,3.7777927,1.8872794,49.9572
5b974e1db3828ceb,4027,80,0.46739835,1.0641319,0.5967335,56.077026,0.854755,2.310765,1.4560101,63.00987
65d59fea418f036e,2588,80,1.4857395,2.0814307,0.5956912,28.619316,3.3942351,4.617248,1.2230129,26.487919
12256764f9ed00db,1608,77,1.9195644,2.5119162,0.5923518,23.58167,4.541808,5.809537,1.2677288,21.821512
6387ab7b66b2da5e,609,22,0.5887506,1.1807952,0.5920446,50.13948,1.1496608,2.8998718,1.750211,60.35477
6c506cac90229693,3869,80,1.2121611,1.8016675,0.5895064,32.720043,2.8179543,4.1300454,1.3120911,31.76941
f219deeab7caed45,1685,80,0.5361938,1.12554,0.58934623,52.361195,0.9404328,2.3955786,1.4551458,60.74298
d9cf3a8d6d857e9e,6942,80,0.65261215,1.2417892,0.5891771,47.44582,1.5901437,2.408947,0.8188033,33.99009
2920b6d7620068e7,7220,80,1.2902687,1.8779495,0.5876808,31.29375,3.1303875,4.5898647,1.4594772,31.797827
af75699cc504a9f,1656,80,1.150429,1.737664,0.587235,33.794506,2.7953033,4.1957874,1.4004841,33.378338
e7fbec444fe30e6e,2836,80,0.6019807,1.1882963,0.58631563,49.340862,1.0626669,2.365392,1.3027251,55.074387
95261b8b4caeddde,881,74,0.2635619,0.8494803,0.58591837,68.97375,0.49605614,2.1699874,1.6739314,77.14014
1fc6c29bfb78e2cc,70,51,0.18577327,0.7703276,0.5845544,75.883865,0.30707914,1.6621729,1.3550937,81.52544
6013d55d2b69f744,3750,80,0.124250375,0.7081374,0.58388704,82.45392,0.41552734,1.3133023,0.89777493,68.360115
92641c4f7a74ee15,3346,80,0.9298585,1.5116832,0.5818247,38.488533,2.709537,3.496981,0.7874439,22.51782
995f1db36be1a9a7,2596,77,0.7224554,1.3038019,0.5813465,44.588562,1.6482669,3.676438,2.028171,55.16674
b96b5dbd9c7be82,2072,80,0.5061592,1.0871255,0.58096635,53.440594,0.9074343,2.6923373,1.784903,66.29567
3e3c395020438401,2510,80,1.340073,1.92071,0.580637,30.230331,3.148825,4.3675036,1.2186787,27.903324
1b388f8261ef574c,4024,78,1.0063415,1.5858616,0.5795201,36.54292,2.3752308,3.7555428,1.380312,36.753994
a1949786162b196d,3514,65,1.4661534,2.0436738,0.5775204,28.258932,3.5652337,4.931921,1.3666873,27.711054
b4b0cce134226c5d,2859,80,0.23685297,0.8140235,0.5771705,70.90342,0.32067007,1.6654509,1.3447809,80.74576
8d7d0e27322a31f3,1595,80,0.38085324,0.9579104,0.5770572,60.241245,0.83467704,2.2005332,1.3658562,62.06933
3ea66a4f248c4c21,1469,80,0.28190106,0.85831136,0.5764103,67.15631,0.56135696,1.8835058,1.3221488,70.19617
1d28a896a53e0a4c,2618,80,0.21269497,0.7872945,0.5745995,72.98406,0.3474549,1.7955023,1.4480474,80.6486
edeaf8cc16691bed,2744,79,0.51713043,1.0913965,0.574266,52.617542,1.6979114,2.4490595,0.7511481,30.670881
e6f9aa910dd4076b,4335,80,0.36750364,0.93869793,0.5711943,60.849636,0.7057025,2.211036,1.5053334,68.08272
9b3515cff6229bcd,4156,80,0.39779973,0.96887714,0.5710774,58.942192,0.7001812,1.9840816,1.2839005,64.71006
fe932430cb08c422,295,58,0.8128352,1.3799175,0.5670823,41.095375,1.6788298,2.8497393,1.1709095,41.088303
db7e3d446a3cf36d,231,73,0.45746335,1.0239072,0.5664438,55.321796,0.9019855,2.1602201,1.2582346,58.245667
a00539168b277555,5167,80,0.8794693,1.4456551,0.56618583,39.164654,1.6143166,2.9878814,1.3735648,45.971195
ee41318065219c9d,2223,80,5.909614,6.474537,0.5649228,8.725301,14.058214,14.853453,0.7952385,5.3538966
f7eab9c7189365e2,2941,80,0.80303466,1.3665923,0.5635576,41.238167,2.335304,3.4971757,1.1618717,33.223145
a271975312ea926a,2154,80,1.8254576,2.3888175,0.56336,23.583216,3.9861422,5.046547,1.0604048,21.012482
41103072fbb17059,3752,80,1.3190254,1.8818951,0.56286967,29.909727,2.970143,4.515279,1.5451357,34.22016
8eb9096077991c3f,4359,80,8.145338,8.706143,0.5608053,6.4414897,18.299238,19.153309,0.85407066,4.4591284
29f03a5ac0453ed,3753,80,0.50184906,1.0620341,0.5601851,52.746426,0.6885569,1.7124622,1.0239053,59.79141
